Unnamed: 0	essentiality
ACH-001641	0.1237592814589607
ACH-001643	1.4405520046043183
ACH-001711	0.3745010588295849
ACH-001786	0.1677994880805547
ACH-001836	0.2776771802703467
ACH-002001	0.6276835518159524
ACH-002019	0.4129085172663538
ACH-002186	0.1114951106801295
ACH-002269	0.1908145299598991
ACH-002285	0.108177561576352
ACH-002294	-0.2510399941676912
ACH-002458	1.0161793402086812
ACH-002478	0.3240315482668597
ACH-002485	0.0249737793272906
ACH-002510	1.2496428561195678
ACH-002544	0.264967814892432
ACH-002680	0.2237400201447032
ACH-002801	0.2189436630982461
ACH-002834	0.153595379754061
ACH-003185	0.3453345883011671
ACH-000024	-0.000256768515184
ACH-000025	-0.0537950901635632
ACH-000026	0.9477951300445224
ACH-000048	0.0575483724091547
ACH-000053	0.3056854924613562
ACH-000054	1.3855988676798288
ACH-000092	0.0592075743687695
ACH-000141	-0.0223805065157406
ACH-000144	0.0413442998258556
ACH-000163	-0.0153675525405442
ACH-000188	0.0997503124145649
ACH-000203	0.2582256725581708
ACH-000213	0.1875537074665857
ACH-000216	0.2722955775628645
ACH-000231	0.0727789018402632
ACH-000251	-0.1110225193738325
ACH-000252	0.0072094927884112
ACH-000256	0.1420268211627366
ACH-000259	0.3281539276885942
ACH-000320	0.0106579123095416
ACH-000334	0.1720914953169462
ACH-000370	0.2269124269127289
ACH-000391	-0.0029369546321058
ACH-000398	0.0709055531326593
ACH-000416	0.082976698984434
ACH-000426	-0.2671835607542029
ACH-000441	0.6938420712914014
ACH-000455	0.1453272670512044
ACH-000470	-0.1784322527870437
ACH-000472	0.0834629929290995
ACH-000490	0.3497342297592505
ACH-000512	-0.1205485995816359
ACH-000528	0.1031144808283106
ACH-000621	0.0948964844073813
ACH-000637	0.115931258104711
ACH-000653	0.048693150033222
ACH-000683	0.110686790051749
ACH-000696	0.1222401490638245
ACH-000718	0.142673954856153
ACH-000753	-0.1774935030020015
ACH-000760	0.3338837430952485
ACH-000771	0.1185214165587485
ACH-000796	0.0053055005238437
ACH-000827	0.8853575300411172
ACH-000843	-0.0548801924091343
ACH-000848	0.1973507626913632
ACH-000853	0.0642798557965896
ACH-000865	0.1193292366386205
ACH-000900	0.008920249355412
ACH-000907	1.0722570859076557
ACH-000920	-0.0846141773774361
ACH-000926	0.1283847586769912
ACH-000929	0.036015311546649
ACH-000979	-0.0978080982546984
ACH-001028	-0.0786546541593873
ACH-001038	0.1341919239607676
ACH-001075	1.086277756942024
ACH-001172	-0.0582238849864177
